Summary Level	Geographic Component	State FIPS	Place FIPS	County FIPS	Tract	Zip	Block	Name	Latitude	Longitude
160	00	42	26560					Forest City borough	41.650907	-75.468180
160	00	42	26592					Forest Hills borough	40.421918	-79.851872
160	00	42	26760					Forksville borough	41.490979	-76.603555
160	00	42	26764					Forrestville CDP	40.690267	-76.295394
160	00	42	26812					Fort Indiantown Gap CDP	40.436987	-76.576055
160	00	42	26872					Fort Washington CDP	40.138559	-75.191419
160	00	42	26880					Forty Fort borough	41.283330	-75.873396
160	00	42	26984					Foundryville CDP	41.076851	-76.235386
160	00	42	27008					Fountain Hill borough	40.601698	-75.396357
160	00	42	27024					Fountain Springs CDP	40.771330	-76.324754
160	00	42	27112					Foxburg borough	41.142937	-79.679926
160	00	42	27120					Fox Chapel borough	40.512668	-79.892975
160	00	42	27207					Fox Run CDP	40.703170	-80.083778
160	00	42	27232					Frackville borough	40.783618	-76.233662
160	00	42	27312					Frankfort Springs borough	40.480325	-80.440911
160	00	42	27360					Franklin borough	40.343073	-78.881873
160	00	42	27456					Franklin city	41.395032	-79.833538
160	00	42	27552					Franklin Park borough	40.590459	-80.092046
160	00	42	27576					Franklintown borough	40.076671	-77.029619
160	00	42	27648					Fredericksburg CDP	41.642798	-80.169996
160	00	42	27656					Fredericksburg CDP	40.445352	-76.432736
160	00	42	27683					Fredericktown-Millsboro CDP	39.995095	-79.999370
160	00	42	27688					Fredonia borough	41.321460	-80.258563
160	00	42	27696					Freeburg borough	40.763432	-76.939228
160	00	42	27712					Freedom borough	40.684316	-80.251667
160	00	42	27744					Freeland borough	41.019634	-75.895830
160	00	42	27760					Freemansburg borough	40.627348	-75.339815
160	00	42	27784					Freeport borough	40.674337	-79.686320
160	00	42	27928					Friedens CDP	40.051182	-78.995474
160	00	42	27936					Friedensburg CDP	40.604343	-76.229900
160	00	42	27968					Friendsville borough	41.917987	-76.046952
160	00	42	28144					Fullerton CDP	40.631297	-75.480215
160	00	42	28280					Galeton borough	41.732267	-77.644646
160	00	42	28328					Gallitzin borough	40.481816	-78.552336
160	00	42	28376					Gap CDP	39.987360	-76.019254
160	00	42	28456					Garden View CDP	41.255859	-77.048425
160	00	42	28520					Garrett borough	39.863563	-79.061159
160	00	42	28600					Gastonville CDP	40.260329	-80.002477
160	00	42	28720					Geistown borough	40.294325	-78.873968
160	00	42	28768					Geneva CDP	41.561797	-80.226310
160	00	42	28824					Georgetown borough	40.641172	-80.500037
160	00	42	28960					Gettysburg borough	39.829290	-77.234218
160	00	42	29088					Gilberton borough	40.797496	-76.225781
160	00	42	29096					Gilbertsville CDP	40.319150	-75.614103
160	00	42	29232					Girard borough	42.005954	-80.321481
160	00	42	29264					Girardville borough	40.792104	-76.284555
160	00	42	29392					Glasgow borough	40.645093	-80.508614
160	00	42	29432					Glassport borough	40.326919	-79.888693
160	00	42	29496					Glenburn CDP	41.512645	-75.727687
160	00	42	29512					Glen Campbell borough	40.819052	-78.826327
160	00	42	29568					Glendon borough	40.662152	-75.235758
160	00	42	29592					Glenfield borough	40.519068	-80.131823
160	00	42	29632					Glen Hope borough	40.798959	-78.500320
160	00	42	29680					Glen Lyon CDP	41.175582	-76.074556
160	00	42	29720					Glenolden borough	39.898812	-75.292456
160	00	42	29760					Glen Rock borough	39.793471	-76.731520
160	00	42	29808					Glenside CDP	40.102960	-75.152264
160	00	42	30016					Goldsboro borough	40.152173	-76.750557
160	00	42	30128					Gordon borough	40.750943	-76.339447
160	00	42	30280					Grampian borough	40.965240	-78.611294
160	00	42	30435					Grantley CDP	39.942498	-76.730131
160	00	42	30512					Grapeville CDP	40.324588	-79.606937
160	00	42	30600					Gratz borough	40.609747	-76.717835
160	00	42	30728					Great Bend borough	41.973226	-75.744376
160	00	42	30896					Greencastle borough	39.789466	-77.726604
160	00	42	31082					Green Hills borough	40.113382	-80.299368
160	00	42	31088					Green Lane borough	40.337224	-75.469300
160	00	42	31192					Greensboro borough	39.792911	-79.912087
160	00	42	31200					Greensburg city	40.304461	-79.544511
160	00	42	31256					Green Tree borough	40.414969	-80.049800
160	00	42	31328					Greenville borough	41.404998	-80.386651
160	00	42	31540					Grier City-Park Crest CDP	40.819153	-76.057917
160	00	42	31594					Grindstone-Rowes Run CDP	40.012106	-79.820708
160	00	42	31656					Grove City borough	41.160290	-80.086911
160	00	42	31716					Guilford CDP	39.919506	-77.598262
160	00	42	31840					Guys Mills CDP	41.630787	-79.976325
160	00	42	32024					Halfway House CDP	40.274479	-75.639118
160	00	42	32032					Halifax borough	40.467623	-76.931156
160	00	42	32056					Hallam borough	40.003897	-76.604528
160	00	42	32080					Hallstead borough	41.962425	-75.748598
160	00	42	32120					Hamburg borough	40.556271	-75.982667
160	00	42	32320					Hampton CDP	39.928268	-77.057051
160	00	42	32334					Hampton Township CDP	40.583096	-79.956583
160	00	42	32448					Hanover borough	39.807297	-76.984747
160	00	42	32616					Harleysville CDP	40.279549	-75.386745
160	00	42	32656					Harmonsburg CDP	41.661068	-80.316181
160	00	42	32688					Harmony borough	40.801452	-80.127412
160	00	42	32740					Harmony Township CDP	40.607217	-80.220321
160	00	42	32800					Harrisburg city	40.269789	-76.875613
160	00	42	32864					Harrison City CDP	40.355388	-79.649893
160	00	42	32868					Harrison Township CDP	40.626826	-79.724797
160	00	42	32896					Harrisville borough	41.134966	-80.009590
160	00	42	32936					Hartleton borough	40.900148	-77.155229
160	00	42	32976					Hartstown CDP	41.551126	-80.377475
160	00	42	33000					Harveys Lake borough	41.363335	-76.043989
160	00	42	33072					Hasson Heights CDP	41.443398	-79.681891
160	00	42	33080					Hastings borough	40.665473	-78.711903
160	00	42	33088					Hatboro borough	40.177635	-75.104424
160	00	42	33112					Hatfield borough	40.278086	-75.298794
160	00	42	33200					Hawley borough	41.478225	-75.179154
160	00	42	33216					Hawthorn borough	41.020621	-79.274163
160	00	42	33312					Haysville borough	40.525534	-80.158945
160	00	42	33408					Hazleton city	40.958834	-75.974546
160	00	42	33528					Heckscherville CDP	40.720951	-76.266458
160	00	42	33592					Heidelberg borough	40.390919	-80.090693
160	00	42	33672					Heilwood CDP	40.637259	-78.882627
160	00	42	33744					Hellertown borough	40.584099	-75.338139
160	00	42	34048					Herminie CDP	40.263150	-79.714675
160	00	42	34064					Hermitage city	41.232456	-80.460464
160	00	42	34080					Herndon borough	40.704241	-76.843212
160	00	42	34144					Hershey CDP	40.278423	-76.651240
160	00	42	34592					Highland Park CDP	40.619420	-77.566009
160	00	42	34664					Highspire borough	40.207622	-76.784698
160	00	42	34784					Hiller CDP	40.009210	-79.904558
160	00	42	35120					Hokendauqua CDP	40.659546	-75.490726
160	00	42	35224					Hollidaysburg borough	40.431772	-78.392085
160	00	42	35364					Homeacre-Lyndora CDP	40.869461	-79.920460
160	00	42	35408					Homer City borough	40.539672	-79.159244
160	00	42	35424					Homestead borough	40.405069	-79.907785
160	00	42	35448					Hometown CDP	40.822308	-75.983928
160	00	42	35488					Homewood borough	40.813995	-80.329852
160	00	42	35520					Honesdale borough	41.574214	-75.255966
160	00	42	35528					Honey Brook borough	40.094260	-75.909799
160	00	42	35576					Hookstown borough	40.598869	-80.474150
160	00	42	35608					Hooversville borough	40.149267	-78.914062
160	00	42	35624					Hop Bottom borough	41.704931	-75.765667
160	00	42	35648					Hopewell borough	40.133995	-78.266632
160	00	42	35728					Hopwood CDP	39.874145	-79.703385
160	00	42	35800					Horsham CDP	40.182391	-75.134378
160	00	42	35888					Houserville CDP	40.828129	-77.828301
160	00	42	35896					Houston borough	40.249790	-80.210275
160	00	42	35928					Houtzdale borough	40.825984	-78.351663
160	00	42	35960					Howard borough	41.013857	-77.654809
160	00	42	36152					Hughestown borough	41.327180	-75.775336
160	00	42	36160					Hughesville borough	41.240402	-76.724852
160	00	42	36192					Hulmeville borough	40.143259	-74.907118
160	00	42	36232					Hummelstown borough	40.264623	-76.711154
160	00	42	36240					Hummels Wharf CDP	40.834638	-76.836753
160	00	42	36288					Hunker borough	40.204462	-79.616218
160	00	42	36368					Huntingdon borough	40.495187	-78.013147
160	00	42	36568					Hyde CDP	41.003057	-78.463096
160	00	42	36592					Hyde Park borough	40.631729	-79.589618
160	00	42	36616					Hydetown borough	41.652312	-79.725872
160	00	42	36640					Hyndman borough	39.821033	-78.721283
160	00	42	36772					Imperial-Enlow CDP	40.451404	-80.242353
160	00	42	36816					Indiana borough	40.621084	-79.154903
160	00	42	36888					Indian Lake borough	40.047616	-78.859198
160	00	42	36944					Industry borough	40.656017	-80.409538
160	00	42	37000					Ingram borough	40.445254	-80.067043
160	00	42	37024					Iola CDP	41.132269	-76.533969
160	00	42	37192					Irvona borough	40.773516	-78.552552
160	00	42	37208					Irwin borough	40.327169	-79.702006
160	00	42	37304					Ivyland borough	40.208908	-75.071946
160	00	42	37496					Jackson Center borough	41.270727	-80.143362
160	00	42	37552					Jacksonville CDP	40.560277	-79.292740
160	00	42	37640					Jacobus borough	39.882516	-76.712068
160	00	42	37696					Jamestown borough	41.486417	-80.438354
160	00	42	37728					Jamison City CDP	41.301523	-76.366443
160	00	42	37784					Jeannette city	40.328773	-79.613997
160	00	42	37792					Jeddo borough	40.994525	-75.899052
160	00	42	37880					Jefferson borough	39.930322	-80.058993
160	00	42	37944					Jefferson borough	39.816670	-76.841659
160	00	42	37955					Jefferson Hills borough	40.285502	-79.933160
160	00	42	38000					Jenkintown borough	40.096060	-75.129415
160	00	42	38048					Jennerstown borough	40.161763	-79.062686
160	00	42	38096					Jermyn borough	41.527806	-75.547147
160	00	42	38104					Jerome CDP	40.210047	-78.985652
160	00	42	38128					Jersey Shore borough	41.202587	-77.266715
160	00	42	38152					Jerseytown CDP	41.087459	-76.581405
160	00	42	38160					Jessup borough	41.471131	-75.562171
160	00	42	38200					Jim Thorpe borough	40.872938	-75.736449
160	00	42	38248					Johnsonburg borough	41.493950	-78.679600
160	00	42	38288					Johnstown city	40.325174	-78.920954
160	00	42	38392					Jonestown CDP	41.126639	-76.302364
160	00	42	38400					Jonestown borough	40.414001	-76.479030
160	00	42	38528					Julian CDP	40.863230	-77.940677
160	00	42	38640					Juniata Terrace borough	40.584795	-77.580160
160	00	42	38688					Kane borough	41.661712	-78.810328
160	00	42	38768					Karns City borough	40.995048	-79.725743
160	00	42	39256					Kenhorst borough	40.308092	-75.944042
160	00	42	39272					Kenilworth CDP	40.229337	-75.636214
160	00	42	39332					Kennedy Township CDP	40.479292	-80.106395
160	00	42	39352					Kennett Square borough	39.844104	-75.710654
160	00	42	39736					King of Prussia CDP	40.094608	-75.378076
160	00	42	39784					Kingston borough	41.266481	-75.889478
160	00	42	40016					Kistler borough	40.380652	-77.867737
160	00	42	40040					Kittanning borough	40.820085	-79.521398
160	00	42	40136					Klingerstown CDP	40.660835	-76.693498
160	00	42	40272					Knox borough	41.235317	-79.536123
160	00	42	40360					Knoxville borough	41.957247	-77.438498
160	00	42	40400					Koppel borough	40.833402	-80.323675
160	00	42	40432					Kratzerville CDP	40.857229	-76.893989
160	00	42	40464					Kreamer CDP	40.801754	-76.967920
160	00	42	40584					Kulpmont borough	40.793177	-76.473440
160	00	42	40608					Kulpsville CDP	40.243993	-75.340291
160	00	42	40656					Kutztown borough	40.519798	-75.775260
160	00	42	40744					Laceyville borough	41.645337	-76.160451
160	00	42	40848					Laflin borough	41.290380	-75.792900
160	00	42	40960					Lake City borough	42.017349	-80.346641
160	00	42	40981					Lake Heritage CDP	39.812194	-77.182876
160	00	42	40988					Lake Meade CDP	39.984958	-77.046734
160	00	42	41099					Lake Wynonah CDP	40.587784	-76.182714
160	00	42	41216					Lancaster city	40.039860	-76.304366
160	00	42	41264					Landingville borough	40.626509	-76.123342
160	00	42	41272					Landisburg borough	40.342339	-77.307038
160	00	42	41336					Lanesboro borough	41.963293	-75.582034
160	00	42	41392					Langhorne borough	40.177409	-74.918880
160	00	42	41416					Langhorne Manor borough	40.165859	-74.917795
160	00	42	41432					Lansdale borough	40.241956	-75.284083
160	00	42	41440					Lansdowne borough	39.941345	-75.275343
160	00	42	41464					Lansford borough	40.831527	-75.883316
160	00	42	41512					Laporte borough	41.420835	-76.492034
160	00	42	41608					Larksville borough	41.258525	-75.927176
160	00	42	41680					Latrobe city	40.314940	-79.381171
160	00	42	41768					Laureldale borough	40.389293	-75.914150
160	00	42	41834					Laurel Mountain borough	40.211418	-79.184568
160	00	42	41848					Laurel Run borough	41.217222	-75.841456
160	00	42	41908					Lavelle-Locustdale CDP	40.763779	-76.380429
160	00	42	41944					Lawnton CDP	40.261439	-76.803047
160	00	42	41992					Lawrence Park CDP	42.151257	-80.019648
160	00	42	42016					Lawrenceville borough	41.996564	-77.125159
160	00	42	42032					Lawson Heights CDP	40.293713	-79.385312
160	00	42	42084					Leacock-Leola-Bareville CDP	40.089533	-76.184921
160	00	42	42168					Lebanon city	40.341529	-76.420853
160	00	42	42192					Lebanon South CDP	40.329614	-76.410835
160	00	42	42280					Leechburg borough	40.629304	-79.603727
160	00	42	42352					Leesport borough	40.443893	-75.968137
160	00	42	42392					Leetsdale borough	40.566667	-80.211274
160	00	42	42472					Lehighton borough	40.831932	-75.714701
160	00	42	42596					Leith-Hatfield CDP	39.882317	-79.730563
160	00	42	42632					Lemont CDP	40.809911	-77.818152
160	00	42	42648					Lemoyne borough	40.243389	-76.896532
160	00	42	42672					Lenape Heights CDP	40.765411	-79.522388
160	00	42	42688					Lenhartsville borough	40.573438	-75.886717
160	00	42	42824					Le Raysville borough	41.837698	-76.180393
160	00	42	42928					Levittown CDP	40.154109	-74.849756
160	00	42	42968					Lewisberry borough	40.135300	-76.860504
160	00	42	42976					Lewisburg borough	40.963895	-76.888154
160	00	42	42984					Lewis Run borough	41.870101	-78.662201
160	00	42	43000					Lewistown borough	40.597385	-77.573238
160	00	42	43064					Liberty borough	40.326302	-79.856101
160	00	42	43128					Liberty borough	41.558446	-77.103839
160	00	42	43224					Lightstreet CDP	41.042946	-76.420829
160	00	42	43232					Ligonier borough	40.244518	-79.237067
160	00	42	43248					Lilly borough	40.425000	-78.620434
160	00	42	43272					Lima CDP	39.916523	-75.441902
160	00	42	43320					Lime Ridge CDP	41.027696	-76.347514
160	00	42	43408					Lincoln borough	40.290939	-79.851303
160	00	42	43552					Lincolnville CDP	41.792597	-79.838101
160	00	42	43656					Linesville borough	41.656489	-80.424430
160	00	42	43672					Linglestown CDP	40.336888	-76.790764
160	00	42	43704					Linntown CDP	40.957278	-76.898391
160	00	42	43720					Linwood CDP	39.825945	-75.422808
160	00	42	43747					Lionville-Marchwood CDP	40.052833	-75.645237
160	00	42	43816					Lititz borough	40.154725	-76.303387
160	00	42	43928					Little Meadows borough	41.990869	-76.133521
160	00	42	43944					Littlestown borough	39.743749	-77.089240
160	00	42	43968					Liverpool borough	40.573602	-76.991061
160	00	42	44128					Lock Haven city	41.134388	-77.450347
160	00	42	44224					Locustdale CDP	40.778664	-76.376913
160	00	42	44400					Loganton borough	41.034559	-77.305475
160	00	42	44416					Loganville borough	39.855156	-76.708459
160	00	42	44512					Long Branch borough	40.091561	-79.882983
160	00	42	44664					Lorain borough	40.296574	-78.895756
160	00	42	44672					Lorane CDP	40.294389	-75.852656
160	00	42	44704					Loretto borough	40.506355	-78.636066
160	00	42	44824					Lower Allen CDP	40.227990	-76.902305
160	00	42	44864					Lower Burrell city	40.583966	-79.721948
160	00	42	45312					Lucerne Mines CDP	40.554447	-79.155584
160	00	42	45448					Lumber City borough	40.932590	-78.580051
160	00	42	45568					Luzerne borough	41.283780	-75.892890
160	00	42	45592					Lykens borough	40.566850	-76.702585
160	00	42	45732					Lynnwood-Pricedale CDP	40.133506	-79.853685
160	00	42	45752					Lyons borough	40.480194	-75.756987
160	00	42	45824					McAdoo borough	40.900926	-75.992028
160	00	42	45848					McAlisterville CDP	40.637602	-77.274102
160	00	42	45904					McCandless Township CDP	40.576510	-80.029292
160	00	42	45940					McChesneytown-Loyalhanna CDP	40.314197	-79.361280
160	00	42	45992					McClure borough	40.706420	-77.314224
160	00	42	46000					McConnellsburg borough	39.932673	-77.995986
160	00	42	46072					McDonald borough	40.370101	-80.232915
160	00	42	46120					McEwensville borough	41.072139	-76.818719
160	00	42	46160					McGovern CDP	40.233547	-80.218492
160	00	42	46216					McKean borough	41.998941	-80.145475
160	00	42	46232					McKeansburg CDP	40.679011	-76.023958
160	00	42	46256					McKeesport city	40.343919	-79.848844
160	00	42	46264					McKees Rocks borough	40.470218	-80.063674
160	00	42	46344					McMurray CDP	40.282276	-80.087162
160	00	42	46376					McSherrystown borough	39.804202	-77.019301
160	00	42	46392					Macungie borough	40.513945	-75.552491
160	00	42	46400					McVeytown borough	40.497584	-77.740796
160	00	42	46488					Madison borough	40.248616	-79.679527
160	00	42	46504					Madisonburg CDP	40.927049	-77.517123
160	00	42	46568					Mahaffey borough	40.875779	-78.728108
160	00	42	46592					Mahanoy City borough	40.812413	-76.140223
160	00	42	46720					Mainville CDP	40.978855	-76.376629
160	00	42	46792					Malvern borough	40.034557	-75.514396
160	00	42	46864					Manchester borough	40.060943	-76.719626
160	00	42	46888					Manheim borough	40.162564	-76.396466
160	00	42	46944					Manns Choice borough	40.002836	-78.591440
160	00	42	47000					Manor borough	40.335854	-79.668229
160	00	42	47064					Manorville borough	40.786362	-79.521646
160	00	42	47080					Mansfield borough	41.807383	-77.078409
160	00	42	47152					Maple Glen CDP	40.175358	-75.180131
160	00	42	47248					Mapleton borough	40.392043	-77.940316
160	00	42	47344					Marcus Hook borough	39.818212	-75.415561
160	00	42	47400					Marianna borough	40.015626	-80.110483
160	00	42	47424					Marietta borough	40.057169	-76.555955
160	00	42	47472					Marion Center borough	40.769782	-79.049030
160	00	42	47480					Marion Heights borough	40.804745	-76.464013
160	00	42	47544					Marklesburg borough	40.384269	-78.172183
160	00	42	47560					Markleysburg borough	39.737178	-79.452646
160	00	42	47600					Marlin CDP	40.680503	-76.244204
160	00	42	47672					Mars borough	40.696594	-80.012205
160	00	42	47736					Marshallton CDP	40.787484	-76.538358
160	00	42	47872					Martinsburg borough	40.310548	-78.325628
160	00	42	47968					Marysville borough	40.342287	-76.931463
160	00	42	48000					Masontown borough	39.846228	-79.903492
160	00	42	48048					Matamoras borough	41.367818	-74.701831
160	00	42	48176					Mayfield borough	41.538331	-75.536554
160	00	42	48224					Maytown CDP	40.075272	-76.581295
160	00	42	48336					Meadowood CDP	40.846949	-79.894440
160	00	42	48360					Meadville city	41.642133	-80.147441
160	00	42	48376					Mechanicsburg borough	40.212089	-77.006143
160	00	42	48440					Mechanicsville CDP	40.966240	-76.590781
160	00	42	48448					Mechanicsville borough	40.691596	-76.181576
160	00	42	48480					Media borough	39.918761	-75.388127
160	00	42	48696					Mercer borough	41.226347	-80.237436
160	00	42	48704					Mercersburg borough	39.829388	-77.901952
160	00	42	48728					Meridian CDP	40.854415	-79.956359
160	00	42	48856					Meshoppen borough	41.614691	-76.046276
160	00	42	48904					Mexico CDP	40.543341	-77.354771
160	00	42	48912					Meyersdale borough	39.813643	-79.026494
160	00	42	48960					Middleburg borough	40.788162	-77.043326
160	00	42	49048					Middleport borough	40.727464	-76.085565
160	00	42	49128					Middletown borough	40.198491	-76.729326
160	00	42	49144					Middletown CDP	40.645898	-75.327822
160	00	42	49184					Midland borough	40.638273	-80.452455
160	00	42	49224					Midway CDP	39.804515	-77.004898
160	00	42	49240					Midway borough	40.368154	-80.292409
160	00	42	49272					Mifflin borough	40.568262	-77.403496
160	00	42	49288					Mifflinburg borough	40.918939	-77.046800
160	00	42	49304					Mifflintown borough	40.570728	-77.395488
160	00	42	49312					Mifflinville CDP	41.028617	-76.307175
160	00	42	49368					Milesburg borough	40.942533	-77.789207
160	00	42	49400					Milford borough	41.324169	-74.802839
160	00	42	49504					Millbourne borough	39.963412	-75.253998
160	00	42	49552					Mill Creek borough	40.436666	-77.931033
160	00	42	49680					Millersburg borough	40.541676	-76.957283
160	00	42	49720					Millerstown borough	40.550884	-77.154659
160	00	42	49728					Millersville borough	40.006148	-76.351349
160	00	42	49760					Mill Hall borough	41.105359	-77.487804
160	00	42	49768					Millheim borough	40.890981	-77.475954
160	00	42	49920					Millvale borough	40.482968	-79.973725
160	00	42	49936					Mill Village borough	41.876050	-79.972607
160	00	42	49944					Millville borough	41.122785	-76.527650
160	00	42	50000					Milroy CDP	40.713936	-77.585275
160	00	42	50016					Milton borough	41.017413	-76.850758
160	00	42	50088					Minersville borough	40.690455	-76.260242
160	00	42	50232					Modena borough	39.962256	-75.802158
160	00	42	50272					Mohnton borough	40.286242	-75.985936
160	00	42	50320					Monaca borough	40.683966	-80.276986
160	00	42	50344					Monessen city	40.154271	-79.882779
160	00	42	50408					Monongahela city	40.200462	-79.928394
160	00	42	50432					Monroe borough	41.712709	-76.475308
160	00	42	50544					Mont Alto borough	39.843234	-77.555023
160	00	42	50632					Montgomery borough	41.171393	-76.875826
160	00	42	50672					Montgomeryville CDP	40.250388	-75.237819
160	00	42	50720					Montoursville borough	41.252729	-76.915507
160	00	42	50736					Montrose borough	41.833064	-75.877190
160	00	42	50760					Monument CDP	41.110388	-77.703334
160	00	42	50880					Moosic borough	41.358380	-75.712281
160	00	42	51144					Morrisville borough	40.207458	-74.779918
160	00	42	51152					Morrisville CDP	39.898416	-80.168063
160	00	42	51176					Morton borough	39.910612	-75.327273
160	00	42	51208					Moscow borough	41.339274	-75.529053
160	00	42	51344					Mountainhome CDP	41.177450	-75.266749
160	00	42	51384					Mountain Top CDP	41.138082	-75.931634
160	00	42	51488					Mount Carbon borough	40.672364	-76.187494
160	00	42	51496					Mount Carmel borough	40.796447	-76.412231
160	00	42	51536					Mount Cobb CDP	41.424422	-75.505257
160	00	42	51568					Mount Gretna borough	40.246525	-76.472899
160	00	42	51576					Mount Gretna Heights CDP	40.248671	-76.467090
160	00	42	51592					Mount Holly Springs borough	40.116063	-77.186751
160	00	42	51632					Mount Jewett borough	41.724788	-78.643702
160	00	42	51656					Mount Joy borough	40.109895	-76.510977
160	00	42	51704					Mount Lebanon CDP	40.376769	-80.049110
160	00	42	51744					Mount Oliver borough	40.411319	-79.986571
160	00	42	51760					Mount Penn borough	40.329359	-75.890691
160	00	42	51880					Mount Pleasant borough	40.149847	-79.542609
160	00	42	51904					Mount Pleasant Mills CDP	40.723635	-77.017216
160	00	42	51912					Mount Pocono borough	41.123012	-75.359574
160	00	42	51984					Mount Union borough	40.384845	-77.883290
160	00	42	52016					Mountville borough	40.039797	-76.432433
160	00	42	52056					Mount Wolf borough	40.062794	-76.705587
160	00	42	52264					Muncy borough	41.201969	-76.786333
160	00	42	52320					Munhall borough	40.391202	-79.901221
160	00	42	52330					Municipality of Monroeville borough	40.431034	-79.765267
160	00	42	52332					Municipality of Murrysville borough	40.434828	-79.656724
160	00	42	52488					Myerstown borough	40.372058	-76.304208
160	00	42	52584					Nanticoke city	41.199514	-75.999119
160	00	42	52616					Nanty-Glo borough	40.472096	-78.834777
160	00	42	52664					Narberth borough	40.007462	-75.262169
160	00	42	52808					Nazareth borough	40.739993	-75.311214
160	00	42	52968					Nemacolin CDP	39.877676	-79.925858
160	00	42	52984					Nescopeck borough	41.052379	-76.215871
160	00	42	53088					Nesquehoning borough	40.868178	-75.824176
160	00	42	53112					Nether Providence Township CDP	39.894612	-75.373705
160	00	42	53152					New Albany borough	41.600441	-76.441720
160	00	42	53160					New Alexandria borough	40.397254	-79.423591
160	00	42	53168					New Baltimore borough	39.983808	-78.772154
160	00	42	53184					New Beaver borough	40.879553	-80.372525
160	00	42	53200					New Berlin borough	40.880416	-76.986268
160	00	42	53248					New Bethlehem borough	41.003302	-79.330935
160	00	42	53274					New Boston-Morea CDP	40.791189	-76.167412
160	00	42	53288					New Brighton borough	40.736815	-80.309799
160	00	42	53296					New Britain borough	40.299256	-75.178224
160	00	42	53320					New Buffalo borough	40.454175	-76.969914
160	00	42	53336					Newburg borough	40.834994	-78.680902
160	00	42	53344					Newburg borough	40.137528	-77.555696
160	00	42	53368					New Castle city	40.997325	-80.344556
160	00	42	53392					New Castle Northwest CDP	41.021338	-80.352919
160	00	42	53416					New Centerville borough	39.941712	-79.192047
160	00	42	53448					New Columbus borough	41.168951	-76.286223
160	00	42	53464					New Cumberland borough	40.229140	-76.873992
160	00	42	53496					New Eagle borough	40.207526	-79.953045
160	00	42	53504					Newell borough	40.074689	-79.896984
160	00	42	53544					New Florence borough	40.379707	-79.074841
160	00	42	53568					New Freedom borough	39.736703	-76.698541
160	00	42	53592					New Galilee borough	40.833271	-80.399462
160	00	42	53696					New Holland borough	40.102095	-76.087646
160	00	42	53712					New Hope borough	40.360312	-74.957203
160	00	42	53736					New Kensington city	40.568367	-79.758333
160	00	42	53752					New Kingstown CDP	40.234457	-77.077072
160	00	42	53768					New Lebanon borough	41.414819	-80.074612
160	00	42	53856					Newmanstown CDP	40.350886	-76.212565
160	00	42	53880					New Milford borough	41.876447	-75.726445
160	00	42	53916					New Morgan borough	40.180693	-75.870694
160	00	42	53920					New Oxford borough	39.863208	-77.056475
160	00	42	53928					New Paris borough	40.107564	-78.644470
160	00	42	53944					New Philadelphia borough	40.720594	-76.117295
160	00	42	53968					Newport borough	40.478260	-77.133997
160	00	42	54016					New Ringgold borough	40.686969	-75.998000
160	00	42	54024					Newry borough	40.393223	-78.435085
160	00	42	54056					New Salem borough	39.902526	-76.793162
160	00	42	54060					New Salem-Buffington CDP	39.925298	-79.837655
160	00	42	54104					New Stanton borough	40.219990	-79.603719
160	00	42	54160					Newton Hamilton borough	40.392831	-77.835081
160	00	42	54184					Newtown borough	40.228208	-74.932338
160	00	42	54264					Newtown CDP	40.651714	-76.347837
160	00	42	54268					Newtown Grant CDP	40.259034	-74.954822
160	00	42	54320					Newville borough	40.169614	-77.402029
160	00	42	54344					New Washington borough	40.822783	-78.701112
160	00	42	54352					New Wilmington borough	41.120713	-80.332807
160	00	42	54400					Nicholson borough	41.624983	-75.783054
160	00	42	54552					Nixon CDP	40.785683	-79.937926
160	00	42	54656					Norristown borough	40.119884	-75.341701
160	00	42	54696					Northampton borough	40.683896	-75.491353
160	00	42	54728					North Apollo borough	40.593301	-79.557793
160	00	42	54776					North Belle Vernon borough	40.131360	-79.863447
160	00	42	54816					North Braddock borough	40.405025	-79.856500
160	00	42	54872					North Catasauqua borough	40.661896	-75.476015
160	00	42	54888					North Charleroi borough	40.150927	-79.909365
160	00	42	54952					North East borough	42.213385	-79.833711
160	00	42	55000					Northern Cambria borough	40.655813	-78.779472
160	00	42	55136					North Irwin borough	40.338119	-79.710966
160	00	42	55304					North Philipsburg CDP	40.907342	-78.208782
160	00	42	55456					Northumberland borough	40.893935	-76.795975
160	00	42	55484					North Vandergrift-Pleasant View CDP	40.608688	-79.566570
160	00	42	55496					North Versailles CDP	40.380219	-79.810178
160	00	42	55512					North Wales borough	40.210703	-75.274994
160	00	42	55572					Northwest Harborcreek CDP	42.148144	-79.995597
160	00	42	55608					North York borough	39.977814	-76.731481
160	00	42	55664					Norwood borough	39.888312	-75.297178
160	00	42	55752					Nuangola borough	41.157132	-75.977081
160	00	42	55792					Numidia CDP	40.878323	-76.404955
160	00	42	55808					Nuremberg CDP	40.938375	-76.169506
160	00	42	55840					Oakdale borough	40.399422	-80.185676
160	00	42	55969					Oak Hills CDP	40.825041	-79.918853
160	00	42	56000					Oakland CDP	40.990795	-80.362675
160	00	42	56008					Oakland borough	41.949506	-75.608428
160	00	42	56088					Oakmont borough	40.519518	-79.837620
160	00	42	56232					Oakwood CDP	41.007064	-80.376461
160	00	42	56386					O'Hara Township CDP	40.498001	-79.886789
160	00	42	56408					Ohiopyle borough	39.868130	-79.492929
160	00	42	56432					Ohioville borough	40.679398	-80.471512
160	00	42	56456					Oil City city	41.428280	-79.707327
